feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,W,W_F.png,training,1,1,7,high,stripes,feet,W,E,C,F,214,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,W,W_C.png,training,1,2,5,high,stripes,feet,W,E,C,F,214,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
F,E,E_F.png,training,1,3,5,low,stripes,feet,W,E,C,F,214,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,E,E_C.png,training,1,4,5,low,stripes,feet,W,E,C,F,214,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
F,E,E_F.png,training,2,5,1,low,stripes,feet,W,E,C,F,214,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,E,E_C.png,training,2,6,1,low,stripes,feet,W,E,C,F,214,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,W,W_C.png,training,2,7,8,high,stripes,feet,W,E,C,F,214,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
F,W,W_F.png,training,2,8,5,high,stripes,feet,W,E,C,F,214,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,W,W_C.png,training,3,9,10,high,stripes,feet,W,E,C,F,214,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,E,E_C.png,training,3,10,4,low,stripes,feet,W,E,C,F,214,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
F,E,E_F.png,training,3,11,7,low,stripes,feet,W,E,C,F,214,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
F,W,W_F.png,training,3,12,9,high,stripes,feet,W,E,C,F,214,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
F,E,E_F.png,training,4,13,4,low,stripes,feet,W,E,C,F,214,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,W,W_C.png,training,4,14,8,high,stripes,feet,W,E,C,F,214,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
C,E,E_C.png,training,4,15,6,low,stripes,feet,W,E,C,F,214,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
F,W,W_F.png,training,4,16,3,high,stripes,feet,W,E,C,F,214,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,high,low,high"
